event_sample_id,burn_time_seconds,recovery_overhead_hours,degraded_duration_hours
102535,3.8870953338211223,1.0,1.0010797487038392
102537,3.013297730380504,1.0,1.000837027147328
102586,3.2936316243516117,1.0,1.000914897673431
102692,7.481961394919523,1.0,1.0020783226096999
102713,3.2406441172967426,1.0,1.0009001789214713
102842,7.390472923265001,1.0,1.0020529091453514
102847,3.455946267055765,1.0,1.0009599850741822
102897,6.337144716219356,1.0,1.0017603179767276
102914,4.171098804206164,1.0,1.001158638556724
102940,5.8413876755471605,1.0,1.001622607687652
102992,4.379619956102765,1.0,1.0012165610989174
103009,2.4522909993231146,1.0,1.0006811919442564
103052,3.4099590421956094,1.0,1.0009472108450543
103062,5.486010638763439,1.0,1.001523891844101
103089,4.350405380018874,1.0,1.0012084459388941
103126,3.538807976169167,1.0,1.0009830022156025
103163,4.346023276418087,1.0,1.001207228687894
103198,7.191473676348092,1.0,1.0019976315767634
103206,8.274604650679773,1.0,1.0022985012918555
103208,4.050779972865648,1.0,1.0011252166591293
103211,3.992330518792908,1.0,1.0011089806996647
103216,5.976388843597302,1.0,1.0016601080121104
103242,4.878797796395329,1.0,1.0013552216101098
103243,8.763352322500229,1.0,1.0024342645340278
103258,6.364682339740835,1.0,1.0017679673165947
103285,9.377568839980999,1.0,1.002604880233328
103322,6.116460473296392,1.0,1.0016990167981379
103335,5.997887064045138,1.0,1.0016660797400125
103337,6.445188508875965,1.0,1.0017903301413544
103348,3.5911038647967075,1.0,1.0009975288513324
103371,3.4770557182699946,1.0,1.0009658488106306
103418,4.900625822032723,1.0,1.0013612849505646
103437,4.552543721069213,1.0,1.0012645954780748
103495,5.991151610533407,1.0,1.0016642087807037
103515,4.556176137984469,1.0,1.0012656044827735
103516,6.043748989619946,1.0,1.0016788191637833
103621,3.9845046780238924,1.0,1.0011068068550066
103633,9.066240399538117,1.0,1.0025184001109828
103658,2.752297348830801,1.0,1.000764527041342
103689,3.5300547362266954,1.0,1.000980570760063
103706,4.545061289625174,1.0,1.0012625170248959
103711,2.967060334303806,1.0,1.0008241834261955
103712,8.066577548434761,1.0,1.0022407159856763
103733,4.525063932880258,1.0,1.0012569622035778
103781,3.8030636505765436,1.0,1.0010564065696046
103818,9.209753797078335,1.0,1.0025582649436329
103902,5.07475660223573,1.0,1.0014096546117321
103912,5.054126919002044,1.0,1.0014039241441672
103996,5.225935038303042,1.0,1.0014516486217508
104018,5.437241316947272,1.0,1.0015103448102631
104087,5.086261262628078,1.0,1.00141285035073
104132,6.109746118863946,1.0,1.0016971516996844
104134,5.254626643895222,1.0,1.0014596185121931
104183,7.671616660329494,1.0,1.0021310046278693
104217,5.208558507583927,1.0,1.0014468218076622
104265,5.1365327139658135,1.0,1.0014268146427683
104336,5.19822534825094,1.0,1.0014439514856253
104364,4.864323507395163,1.0,1.0013512009742764
104368,3.8905035799712273,1.0,1.001080695438881
104432,3.1748412696667394,1.0,1.0008819003526852
104478,3.180231098417252,1.0,1.0008833975273381
104567,6.011576754184222,1.0,1.0016698824317178
104570,6.410567772224862,1.0,1.0017807132700625
104584,7.751535275873245,1.0,1.0021532042432981
104712,5.892050527434467,1.0,1.0016366807020651
104747,7.403559800697934,1.0,1.0020565443890828
104772,5.140703261226953,1.0,1.0014279731281186
104783,6.165864467885296,1.0,1.0017127401299681
104787,5.136606326960713,1.0,1.0014268350908224
104809,5.578884715593357,1.0,1.001549690198776
104818,3.59304167611052,1.0,1.000998067132253
104847,3.8819643237530954,1.0,1.0010783234232647
104852,6.904053762722739,1.0,1.0019177927118674
104867,3.6061355399972683,1.0,1.001001704316666
104881,3.777072877779375,1.0,1.0010491869104943
104882,6.636166617818251,1.0,1.0018433796160606
105024,5.287161493990844,1.0,1.001468655970553
105057,3.0193392572912536,1.0,1.0008387053492476
105144,3.4143688686675944,1.0,1.000948435796852
105149,5.858318534265372,1.0,1.0016273107039626
105221,4.662984127019243,1.0,1.0012952733686165
105223,2.805127733070112,1.0,1.000779202148075
105250,6.963792955825454,1.0,1.0019343869321737
105260,8.357123988507453,1.0,1.002321423330141
105261,3.329659203698654,1.0,1.0009249053343607
105298,7.773795350445667,1.0,1.002159387597346
105331,4.43668546444389,1.0,1.0012324126290122
105345,4.687645557094111,1.0,1.0013021237658595
105372,7.225354877523138,1.0,1.0020070430215342
105444,9.01322251337362,1.0,1.0025036729203816
105454,5.341776941305909,1.0,1.0014838269281405
105555,4.307725586513911,1.0,1.0011965904406983
105606,6.139394006816623,1.0,1.0017053872241157
105608,3.1168700866775367,1.0,1.0008657972462993
105629,4.703124948458015,1.0,1.001306423596794
105645,4.515008456331238,1.0,1.0012541690156476
105659,3.478895157580464,1.0,1.0009663597659946
105761,3.8502239692084217,1.0,1.0010695066581135
105771,3.1035421861407286,1.0,1.0008620950517058
105794,6.2237053713257495,1.0,1.0017288070475905
105804,6.603392113132056,1.0,1.0018342755869811
105807,4.692291836516915,1.0,1.0013034143990325
105859,4.790060520516004,1.0,1.00133057236681
105982,6.090164147546684,1.0,1.0016917122632074
105983,8.401237510246151,1.0,1.0023336770861795
105992,2.804389980155353,1.0,1.0007789972167098
106020,6.306627989023728,1.0,1.0017518411080621
106032,3.5668520156813877,1.0,1.0009907922265782
106058,6.018706619563119,1.0,1.0016718629498786
106082,6.923967887427995,1.0,1.0019233244131744
106117,5.051473051917554,1.0,1.001403186958866
106127,5.879589955944642,1.0,1.0016332194322068
106138,3.100846981947303,1.0,1.0008613463838743
106196,4.3578476401614274,1.0,1.0012105132333782
106220,4.155569658072356,1.0,1.00115432490502
106265,7.570798637197207,1.0,1.0021029996214437
106290,6.861288296803014,1.0,1.0019059134157786
106301,6.525689457746076,1.0,1.0018126915160406
106325,3.116805347662588,1.0,1.0008657792632396
106343,3.911988744292483,1.0,1.0010866635400812
106382,4.283148385458002,1.0,1.001189763440405
106391,5.361407973162002,1.0,1.001489279992545
106437,5.185560851157511,1.0,1.001440433569766
106464,2.8406257433829296,1.0,1.0007890627064953
106469,6.38547900227211,1.0,1.0017737441672978
106514,6.267034101802871,1.0,1.0017408428060564
106528,4.41081158221035,1.0,1.0012252254395029
106559,5.98064316811957,1.0,1.001661289768922
106593,7.029841633819522,1.0,1.001952733787172
106602,7.456579406907338,1.0,1.0020712720574743
106653,3.260964823452106,1.0,1.00090582356207
106660,4.176821436661271,1.0,1.0011602281768504
106680,4.009946334750847,1.0,1.0011138739818752
106687,4.728296736129867,1.0,1.001313415760036
106738,6.567392969943242,1.0,1.0018242758249842
106763,3.054386890777039,1.0,1.0008484408029936
106764,6.579772652686966,1.0,1.0018277146257464
106766,4.433063522683778,1.0,1.0012314065340788
106803,4.717554496439291,1.0,1.0013104318045665
106818,3.249806637611208,1.0,1.0009027240660031
106838,6.218513955764315,1.0,1.0017273649877123
106851,7.274361069865698,1.0,1.0020206558527405
106883,6.214562585550887,1.0,1.0017262673848752
106899,6.073094069415674,1.0,1.0016869705748377
106923,3.8716044612884026,1.0,1.0010754456836912
106952,4.6283199013133824,1.0,1.0012856444170315
106960,6.294463022341734,1.0,1.0017484619506505
106981,6.923958104722949,1.0,1.0019233216957564
107031,4.431609516633017,1.0,1.0012310026435092
107038,5.040221335052131,1.0,1.001400061481959
107151,5.38337879938755,1.0,1.0014953829998299
107158,5.389729993965009,1.0,1.0014971472205458
107164,3.6009199592507812,1.0,1.0010002555442363
107197,5.815516436117196,1.0,1.0016154212322548
107220,3.77766572710021,1.0,1.0010493515908612
107283,4.819736447483791,1.0,1.0013388156798566
107290,2.453707150508233,1.0,1.0006815853195856
107294,4.694116351666278,1.0,1.0013039212087962
107304,7.447017282578994,1.0,1.0020686159118275
107305,2.866114729366398,1.0,1.0007961429803796
107320,6.584802650012822,1.0,1.0018291118472258
107321,7.881796819177911,1.0,1.0021893880053272
107354,8.687508634306429,1.0,1.002413196842863
107365,5.188455921223589,1.0,1.0014412377558954
107389,7.3508770582702,1.0,1.002041910293964
107394,6.796700079279905,1.0,1.0018879722442444
107433,6.852367472851473,1.0,1.0019034354091254
107502,4.991411707060767,1.0,1.0013865032519613
107506,4.135720309963187,1.0,1.001148811197212
107580,5.042337317584522,1.0,1.0014006492548846
107615,4.15031200895708,1.0,1.0011528644469325
107626,5.772269866459823,1.0,1.0016034082962388
107629,4.871810638128959,1.0,1.0013532807328136
107660,2.860019564055527,1.0,1.0007944498789043
107701,3.4232003114015086,1.0,1.0009508889753893
107707,3.266195993288612,1.0,1.0009072766648024
107784,5.089287263427611,1.0,1.0014136909065077
107811,4.279259094309662,1.0,1.0011886830817527
107906,6.070599998170145,1.0,1.0016862777772695
107937,6.987481647301053,1.0,1.0019409671242503
108003,4.694856665805069,1.0,1.0013041268516125
108020,3.451977515230187,1.0,1.0009588826431195
108053,4.654995186103239,1.0,1.001293054218362
108061,2.9155692396589217,1.0,1.0008098803443497
108088,2.8739302564231295,1.0,1.0007983139601175
108122,2.908319968390849,1.0,1.0008078666578863
108167,5.052508088931251,1.0,1.0014034744691476
108169,8.445840408190808,1.0,1.002346066780053
108199,7.964551586626989,1.0,1.0022123754407297
108219,3.793186481417976,1.0,1.001053662911505
108237,5.552811715944461,1.0,1.0015424476988735
108330,5.521926500747121,1.0,1.0015338684724298
108352,5.567667709605306,1.0,1.0015465743637793
108357,3.2199480442909767,1.0,1.000894430012303
108396,6.157070384793162,1.0,1.0017102973291092
108467,7.226551074425469,1.0,1.0020073752984515
108478,3.1495873394125518,1.0,1.000874885372059
108483,6.025531387203742,1.0,1.0016737587186677
108511,8.363629109738735,1.0,1.0023232303082608
108525,4.900713511153487,1.0,1.0013613093086537
108532,4.0229469514428295,1.0,1.0011174852642897
108586,3.4182908317450966,1.0,1.0009495252310403
108604,7.8908019459206,1.0,1.0021918894294224
108666,3.458915159012843,1.0,1.0009608097663925
108677,4.956507590495729,1.0,1.0013768076640266
108703,9.021395169704505,1.0,1.0025059431026957
108850,4.315497640366406,1.0,1.0011987493445462
108885,7.3329312744136566,1.0,1.0020369253540038
108896,4.180333921051815,1.0,1.0011612038669588
108910,4.702930556508278,1.0,1.00130636959903
108947,5.5867803091906865,1.0,1.0015518834192196
108948,8.175217171567528,1.0,1.0022708936587688
108952,6.636516508787249,1.0,1.0018434768079965
108963,6.177963721761692,1.0,1.0017161010338227
108975,4.869283887143716,1.0,1.00135257885754
108983,5.311932598682301,1.0,1.0014755368329673
109011,6.081065996998536,1.0,1.0016891849991663
109087,7.041326246430835,1.0,1.001955923957342
109092,3.6541778930994084,1.0,1.0010150494147498
109105,2.739378607438958,1.0,1.0007609385020664
109166,3.2787638527209673,1.0,1.000910767736867
109169,3.8846227205350026,1.0,1.0010790618668153
109179,6.5716436417633695,1.0,1.0018254565671565
109180,6.478593185301751,1.0,1.0017996092181394
109185,5.529630697476495,1.0,1.0015360085270768
109186,5.469384754001716,1.0,1.0015192735427783
109222,2.5004535798452743,1.0,1.000694570438846
109293,6.3347838728209815,1.0,1.0017596621868947
109311,4.20889066272796,1.0,1.0011691362952022
109332,4.129700337071807,1.0,1.00114713898252
109365,8.358373704014532,1.0,1.0023217704733374
109386,3.420662524851803,1.0,1.000950184034681
109401,4.539573805361385,1.0,1.0012609927237115
109427,4.602827400913956,1.0,1.0012785631669205
109440,5.257957317544104,1.0,1.0014605436993178
109444,3.297946328859691,1.0,1.000916096202461
109449,3.1537015597809415,1.0,1.0008760282110503
109467,6.664805561593923,1.0,1.0018513348782205
109480,5.781992204735875,1.0,1.00160610894576
109506,7.834649843165042,1.0,1.0021762916231014
109510,4.6039285627133,1.0,1.0012788690451981
109544,3.6806915290469533,1.0,1.0010224143136242
109567,4.978321808713915,1.0,1.0013828671690872
109576,2.959733634316297,1.0,1.0008221482317545
109580,2.582770148901581,1.0,1.0007174361524727
109608,5.569078181180043,1.0,1.001546966161439
109631,6.195916514693156,1.0,1.001721087920748
109706,5.049761592792734,1.0,1.0014027115535535
109713,2.8416088808271844,1.0,1.0007893358002298
109719,6.826981868256254,1.0,1.0018963838522934
109732,7.392194625583315,1.0,1.0020533873959954
109748,6.138978289492858,1.0,1.0017052717470813
109828,4.500532592968032,1.0,1.0012501479424911
109843,6.4284350644306265,1.0,1.0017856764067863
109849,5.345410748712087,1.0,1.0014848363190867
109875,8.787021918652105,1.0,1.0024408394218478
109878,4.690564346960713,1.0,1.0013029345408224
109889,4.510222911520412,1.0,1.0012528396976446
109919,4.354346807098786,1.0,1.0012095407797497
109938,2.6323637699506186,1.0,1.0007312121583196
109954,3.3541166220659946,1.0,1.000931699061685
109963,6.432118039816892,1.0,1.0017866994555047
109970,3.0288665854144803,1.0,1.0008413518292818
109990,7.5977982373576225,1.0,1.0021104995103771
109998,3.4620600482530683,1.0,1.000961683346737
110083,3.715071643298451,1.0,1.0010319643453607
110084,5.628044612812744,1.0,1.0015633457257813
110103,3.302757916429666,1.0,1.0009174327545638
110164,7.5661302982801715,1.0,1.0021017028606334
110238,5.532315522163067,1.0,1.001536754311712
110264,6.035607359465889,1.0,1.0016765575998516
110294,4.8762487671340615,1.0,1.0013545135464261
110305,3.4096514309199577,1.0,1.0009471253974778
110316,9.666594276394669,1.0,1.0026851650767763
110317,5.036693337684284,1.0,1.00139908148269
110335,3.926131029237201,1.0,1.001090591952566
110337,5.384366648195904,1.0,1.0014956574022766
110345,7.222012684134693,1.0,1.0020061146344819
110378,7.419634679585929,1.0,1.0020610096332183
110398,3.988933460085775,1.0,1.001108037072246
110446,3.24154008927815,1.0,1.0009004278025773
110453,8.81900325227667,1.0,1.0024497231256324
110468,8.283566792590769,1.0,1.0023009907757197
110508,3.7063301462562315,1.0,1.0010295361517378
110509,7.002553279580859,1.0,1.0019451536887725
110511,9.121335211152637,1.0,1.0025337042253202
110520,5.202702282408733,1.0,1.0014451950784469
110593,3.60472103660765,1.0,1.0010013113990577
110622,4.637649905996621,1.0,1.001288236084999
110693,4.032709847470439,1.0,1.001120197179853
110699,4.004189792919632,1.0,1.0011122749424777
110738,7.551143913076164,1.0,1.0020975399758545
110745,3.4274038234167747,1.0,1.0009520566176158
110826,6.715280943036461,1.0,1.0018653558175101
110872,3.719974105993451,1.0,1.0010333261405537
110878,5.138496866837361,1.0,1.0014273602407882
110890,5.629500909905261,1.0,1.0015637502527515
110915,3.1961811491518333,1.0,1.0008878280969866
110946,7.46825853840285,1.0,1.0020745162606675
110958,8.577613856576605,1.0,1.0023826705157157
111035,8.326171294164642,1.0,1.0023128253594902
111084,4.025302723920721,1.0,1.0011181396455335
111184,5.861896286272028,1.0,1.0016283045239645
111188,3.470585766877754,1.0,1.0009640516019105
111190,5.857740285976121,1.0,1.0016271500794378
111210,4.099222437641181,1.0,1.0011386728993448
111236,5.817649093107402,1.0,1.0016160136369743
111238,6.2073835675340305,1.0,1.001724273213204
111269,4.054479728360416,1.0,1.001126244368989
111296,4.300930052125906,1.0,1.0011947027922572
111302,3.259890573883606,1.0,1.0009055251594121
111315,3.4881011962374586,1.0,1.0009689169989548
111338,6.259931520735584,1.0,1.001738869866871
111340,3.661261527587989,1.0,1.0010170170909967
111366,3.1304687353822302,1.0,1.0008695746487173
111414,3.912455712785956,1.0,1.0010867932535517
111473,7.390868523685423,1.0,1.002053019034357
111575,7.701296415527015,1.0,1.002139249004313
111579,2.883633327931001,1.0,1.0008010092577586
111595,6.95131123899575,1.0,1.00193091978861
111616,8.12185364599074,1.0,1.0022560704572196
111621,5.425096497959991,1.0,1.0015069712494333
111684,5.554271867836658,1.0,1.0015428532966213
111702,3.1964831905828994,1.0,1.0008879119973841
111742,5.1867958881661735,1.0,1.0014407766356017
111747,3.9316565451204433,1.0,1.001092126818089
111770,3.8314521075689,1.0,1.0010642922521025
111793,8.035441800262255,1.0,1.0022320671667395
111794,9.099439443322588,1.0,1.0025276220675896
111820,6.929037552704376,1.0,1.001924732653529
111860,3.0024178914227484,1.0,1.0008340049698397
111875,4.455892940015538,1.0,1.0012377480388932
111906,3.915404140327272,1.0,1.001087612261202
111943,2.8288823568565213,1.0,1.0007858006546824
111964,9.607058444937877,1.0,1.002668627345816
111978,8.974051242323622,1.0,1.0024927920117566
111981,5.470073177109036,1.0,1.0015194647714192
112044,3.3257570808649994,1.0,1.0009238214113514
112053,4.173408214073504,1.0,1.0011592800594649
112060,3.736521540292248,1.0,1.0010379226500812
112066,7.8314767786954675,1.0,1.0021754102163043
112077,3.4439847142579083,1.0,1.0009566624206272
112127,5.965505478298727,1.0,1.001657084855083
112158,4.3814722379658555,1.0,1.0012170756216572
112164,7.002592432986177,1.0,1.0019451645647184
112228,4.175716380773675,1.0,1.0011599212168816
112235,6.881778974120323,1.0,1.001911605270589
112302,3.2583173119189013,1.0,1.0009050881421997
112334,4.781212423325876,1.0,1.001328114562035
112355,4.2792726028135775,1.0,1.0011886868341149
112370,7.276173058663904,1.0,1.0020211591829622
112381,6.485076915325028,1.0,1.001801410254257
112428,3.9102276206143927,1.0,1.0010861743390596
112437,4.100791374962842,1.0,1.0011391087152675
112453,6.246053080240355,1.0,1.0017350147445112
112492,5.868207226821376,1.0,1.001630057563006
112499,5.952515137415748,1.0,1.00165347642706
112510,4.087586971519386,1.0,1.001135440825422
112521,4.246367411105378,1.0,1.0011795465030848
112573,4.274524173745231,1.0,1.0011873678260403
112602,8.295425057601502,1.0,1.0023042847382226
112635,4.1264198578467415,1.0,1.0011462277382908
112653,3.72825301279196,1.0,1.0010356258368867
112677,3.3586954680667525,1.0,1.0009329709633519
112730,8.34013716699964,1.0,1.002316704768611
112748,3.065981892929859,1.0,1.000851661636925
112777,6.449742555772353,1.0,1.0017915951543812
112799,5.91325361032311,1.0,1.001642570447312
112812,3.417141897981768,1.0,1.0009492060827727
112845,3.5871280419889295,1.0,1.000996424456108
112929,4.179527084890733,1.0,1.001160979745803
112955,5.715229490985685,1.0,1.001587563747496
112959,2.6948399863133687,1.0,1.0007485666628648
112992,4.476728532382168,1.0,1.0012435357034395
112993,5.387782061706314,1.0,1.0014966061282518
113016,4.7040296589549335,1.0,1.0013066749052653
113093,4.7034205593194045,1.0,1.001306505710922
113099,6.4051602987103,1.0,1.0017792111940862
113104,7.292657935907165,1.0,1.0020257383155298
113118,2.994678393712036,1.0,1.0008318551093645
113144,3.7270781927762897,1.0,1.0010352994979934
113172,2.658401588124182,1.0,1.00073844488559
113185,3.1708883885307237,1.0,1.0008808023301474
113192,3.6601729028344465,1.0,1.0010167146952318
113208,3.8997721696957477,1.0,1.0010832700471377
113225,4.652138171926001,1.0,1.0012922606033128
113245,4.652095402183054,1.0,1.0012922487228286
113385,3.502097761942302,1.0,1.0009728049338729
113417,5.663701100561536,1.0,1.0015732503057115
113426,7.638838360881994,1.0,1.0021218995446894
113457,4.187060105642715,1.0,1.0011630722515674
113466,5.314137199305957,1.0,1.0014761492220294
113482,3.680319343148053,1.0,1.0010223109286522
113508,4.435517359483132,1.0,1.001232088155412
113528,4.830063995957801,1.0,1.0013416844433216
113530,3.4263299471984254,1.0,1.0009517583186662
113771,6.69229763180228,1.0,1.0018589715643895
113857,4.716556564618912,1.0,1.001310154601283
113881,4.431578278890225,1.0,1.0012309939663584
113903,3.4275829458136897,1.0,1.0009521063738371
113907,7.772065766764591,1.0,1.0021589071574346
113908,3.165139863689781,1.0,1.0008792055176916
113960,5.776118627281068,1.0,1.001604477396467
113961,5.23074849543832,1.0,1.0014529856931773
113976,6.2429965281361355,1.0,1.00173416570226
113988,5.760937411284761,1.0,1.0016002603920235
113998,4.542021459898837,1.0,1.0012616726277497
113999,4.0699638364033675,1.0,1.001130545510112
114081,5.312896418112967,1.0,1.001475804560587
114092,3.1012050587379214,1.0,1.0008614458496494
114093,5.592343869090666,1.0,1.0015534288525252
114108,3.984584997638052,1.0,1.0011068291660106
114160,10.02284103864044,1.0,1.0027841225107335
114215,5.991584275685113,1.0,1.001664328965468
114216,3.581577469325037,1.0,1.000994882630368
114235,5.187128535824392,1.0,1.001440869037729
114279,3.0230743100463364,1.0,1.0008397428639018
114318,3.8635606943055123,1.0,1.0010732113039738
114345,5.524096406920265,1.0,1.0015344712241445
114387,5.233769449345349,1.0,1.0014538248470404
114415,3.8201964526871635,1.0,1.001061165681302
114423,6.397765072787465,1.0,1.0017771569646632
114428,5.151605091867584,1.0,1.0014310014144077
114460,2.8698287280150225,1.0,1.0007971746466708
114477,4.3238061977580955,1.0,1.001201057277155
114485,4.261510999806806,1.0,1.001183753055502
114510,4.076373847422143,1.0,1.0011323260687284
114579,6.94041874910889,1.0,1.0019278940969747
114582,6.151872831022587,1.0,1.001708853564173
114585,3.64477468138773,1.0,1.0010124374114966
114592,3.5170062182941386,1.0,1.0009769461717484
114610,6.2341197625431555,1.0,1.0017316999340398
114618,4.677745373546749,1.0,1.001299373714874
114636,6.817196604075715,1.0,1.0018936657233544
114713,5.683717158859558,1.0,1.0015788103219054
114747,4.85095781755307,1.0,1.0013474882826536
114757,4.302490480037591,1.0,1.0011951362444549
114783,3.7448914820103596,1.0,1.0010402476338918
114794,4.77799679238835,1.0,1.001327221331219
114814,3.4758075794864673,1.0,1.000965502105413
114878,3.801756711643467,1.0,1.001056043531012
114883,5.180510478730049,1.0,1.0014390306885361
114902,8.304630937348811,1.0,1.0023068419270413
114986,4.700114953676593,1.0,1.0013055874871324
115017,4.200746581540127,1.0,1.0011668740504278
115056,4.71662050797752,1.0,1.001310172363327
115057,4.456326399483057,1.0,1.0012378684443008
115068,6.6289714668480215,1.0,1.0018413809630133
115087,6.296759218038517,1.0,1.0017490997827885
115129,5.940580291372299,1.0,1.0016501611920479
115159,3.2175535950960565,1.0,1.0008937648875267
115204,5.414642742545883,1.0,1.001504067428485
115210,3.561434029245092,1.0,1.0009892872303459
115238,2.5983057783884433,1.0,1.000721751605108
115274,4.607159714247633,1.0,1.001279766587291
115305,8.802979310613512,1.0,1.002445272030726
115377,6.784616977462399,1.0,1.0018846158270729
115400,2.4423867264860455,1.0,1.0006784407573572
115496,4.38827937697992,1.0,1.0012189664936055
115504,5.141849478914118,1.0,1.0014282915219206
115515,3.853563428551876,1.0,1.0010704342857089
115536,7.059043272642551,1.0,1.0019608453535118
115539,2.606907099464628,1.0,1.0007241408609624
115612,2.98641075303836,1.0,1.0008295585425107
115629,3.9627099963205126,1.0,1.0011007527767557
115661,2.9023982739472487,1.0,1.0008062217427631
115702,4.85287492785158,1.0,1.001348020813292
115765,3.090018891825963,1.0,1.0008583385810628
115767,6.045852362770798,1.0,1.001679403434103
115775,2.8124976110555977,1.0,1.0007812493364043
115793,7.605678054115916,1.0,1.0021126883483655
115868,3.3876322435737016,1.0,1.0009410089565483
115959,3.393023912460258,1.0,1.00094250664235
115970,6.192342368817094,1.0,1.0017200951024492
115972,4.950683705443115,1.0,1.0013751899181786
116015,7.3077491079743595,1.0,1.0020299303077707
116026,3.1726300806468544,1.0,1.000881286133513
116071,3.7472717059171323,1.0,1.0010409088071992
116106,5.788451991352694,1.0,1.0016079033309313
116155,5.0052635418255775,1.0,1.0013903509838404
116156,6.796346916485696,1.0,1.0018878741434682
116168,2.9571272660878556,1.0,1.00082142424058
116180,2.7959686677375473,1.0,1.0007766579632604
116201,4.612673397176259,1.0,1.0012812981658823
116204,3.036002205587618,1.0,1.0008433339459966
116230,4.832729640401379,1.0,1.0013424249001115
116254,4.723542638124201,1.0,1.0013120951772567
116260,9.000765065019145,1.0,1.0025002125180609
116383,5.674376800449643,1.0,1.0015762157779027
116384,4.807566916791028,1.0,1.0013354352546642
116403,4.48859125000638,1.0,1.0012468309027795
116410,6.681236965658499,1.0,1.0018558991571274
116469,7.201551335224288,1.0,1.0020004309264512
116483,3.5581636990672294,1.0,1.0009883788052965
116498,7.511883095490379,1.0,1.0020866341931918
116522,4.59952347153747,1.0,1.0012776454087604
116570,6.513994609768847,1.0,1.001809442947158
116592,7.276050506084619,1.0,1.002021125140579
116634,3.394511635060571,1.0,1.000942919898628
116650,2.9481814803093087,1.0,1.000818939300086
116743,5.288610732375343,1.0,1.001469058536771
116813,6.85554030068154,1.0,1.0019043167501893
116817,5.278783404879572,1.0,1.0014663287235777
116822,3.882235833180836,1.0,1.0010783988425502
116829,3.0843407015008317,1.0,1.0008567613059725
116846,2.567265043257372,1.0,1.0007131291786826
116925,3.0894736222492725,1.0,1.0008581871172915
116955,4.027063703991285,1.0,1.0011186288066642
117004,3.001380680268184,1.0,1.00083371685563
117068,2.8513466243691,1.0,1.0007920407289914
117185,3.5497258566184797,1.0,1.0009860349601718
117222,4.748908427552312,1.0,1.0013191412298756
117233,3.75314467080754,1.0,1.0010425401863354
117266,5.732335559154844,1.0,1.0015923154330986
117267,8.52778960681464,1.0,1.0023688304463374
117310,5.078562252554608,1.0,1.0014107117368207
117365,6.307486068861312,1.0,1.0017520794635726
117429,3.7810296197798188,1.0,1.0010502860054944
117453,3.1624961685749575,1.0,1.0008784711579375
117458,5.369022998048667,1.0,1.0014913952772357
117537,8.33779953264635,1.0,1.002316055425735
117582,4.0811204447948946,1.0,1.0011336445679986
117596,6.056819235890831,1.0,1.0016824497877475
117616,3.027456883066826,1.0,1.0008409602452963
117659,3.1825946703194496,1.0,1.0008840540750887
117671,5.617687026066864,1.0,1.001560468618352
117757,4.179446626482797,1.0,1.0011609573962452
117759,5.78378729328568,1.0,1.0016066075814682
117771,2.9616596363389647,1.0,1.0008226832323164
117831,4.793547068039494,1.0,1.0013315408522332
117886,4.291330354365197,1.0,1.0011920362095459
117958,8.302179312873381,1.0,1.0023061609202426
117978,5.046867383903386,1.0,1.0014019076066398
118071,4.474196447502798,1.0,1.0012428323465286
118098,5.350781811166883,1.0,1.0014863282808797
118128,5.018749378151632,1.0,1.0013940970494866
118134,7.217399529785773,1.0,1.0020048332027183
118305,4.1608967489088045,1.0,1.0011558046524747
118314,5.1868554099584685,1.0,1.001440793169433
118332,2.4647887136937108,1.0,1.0006846635315816
118346,6.014221374562112,1.0,1.0016706170484895
118356,4.199221750910365,1.0,1.001166450486364
118382,4.772804883539905,1.0,1.0013257791343166
118388,4.357672739475493,1.0,1.0012104646498543
118404,4.523072775831416,1.0,1.0012564091043976
118434,3.065335398952307,1.0,1.0008514820552645
118458,5.832204740492397,1.0,1.001620056872359
118499,3.235937157545976,1.0,1.0008988714326517
118506,7.039712646497964,1.0,1.0019554757351383
118528,5.6114334117412845,1.0,1.0015587315032615
118553,6.041094974628969,1.0,1.001678081937397
118562,2.871597335545051,1.0,1.0007976659265403
118566,6.662587484547089,1.0,1.0018507187457075
118595,4.618619474593899,1.0,1.0012829498540539
118635,5.7334430464846875,1.0,1.001592623068468
118663,5.701671046563295,1.0,1.0015837975129342
118664,6.749751447501673,1.0,1.0018749309576394
118690,3.617863862307402,1.0,1.0010049621839743
118722,5.2856065431851285,1.0,1.0014682240397736
118736,4.659625969993986,1.0,1.0012943405472206
118738,5.722919716010466,1.0,1.001589699921114
118773,3.63404593454959,1.0,1.0010094572040416
118792,2.72719648951254,1.0,1.0007575545804202
118795,9.394107018507647,1.0,1.0026094741718077
118878,3.089972961567966,1.0,1.0008583258226578
118917,4.694226847703398,1.0,1.0013039519021398
118928,3.7947310274434543,1.0,1.0010540919520676
118929,4.982596522076399,1.0,1.0013840545894657
119073,7.041299279715574,1.0,1.0019559164665877
119074,10.5721651528631,1.0,1.002936712542462
119141,7.013619098852963,1.0,1.0019482275274592
119142,8.467224856084066,1.0,1.0023520069044678
119214,7.069026583630045,1.0,1.0019636184954528
119248,3.3153093528542676,1.0,1.0009209192646817
119250,3.33778072174713,1.0,1.0009271613115964
119251,7.396970405482861,1.0,1.002054714001523
119288,4.703740792198818,1.0,1.0013065946644997
119343,4.928163952176945,1.0,1.0013689344311603
119374,7.923889568830145,1.0,1.0022010804357862
119427,4.722731549669401,1.0,1.0013118698749082
119465,3.4293958350955833,1.0,1.0009526099541932
