latitude_deg,longitude_deg,area_weight,availability1,availability2,mean_multiplicity,max_gap_time_min,max_double_gap_time_min
5.978507533021,114.775875697481,0.0013679890560875513,1.0,1.0,2.4305555555555554,0.0,0.0
5.978507533021,116.765203111646,0.0013679890560875513,1.0,1.0,2.4270833333333335,0.0,0.0
5.978507533021,118.754530525812,0.0013679890560875513,1.0,1.0,2.4131944444444446,0.0,0.0
5.978507533021,120.743857939978,0.0013679890560875513,1.0,1.0,2.423611111111111,0.0,0.0
5.978507533021,122.733185354144,0.0013679890560875513,1.0,1.0,2.4027777777777777,0.0,0.0
5.978507533021,124.722512768309,0.0013679890560875513,1.0,1.0,2.420138888888889,0.0,0.0
5.978507533021,126.711840182475,0.0013679890560875513,1.0,1.0,2.454861111111111,0.0,0.0
5.978507533021,128.701167596641,0.0013679890560875513,1.0,1.0,2.4340277777777777,0.0,0.0
5.978507533021,130.690495010807,0.0013679890560875513,1.0,1.0,2.420138888888889,0.0,0.0
5.978507533021,132.679822424972,0.0013679890560875513,1.0,1.0,2.4340277777777777,0.0,0.0
5.978507533021,134.669149839138,0.0013679890560875513,1.0,1.0,2.4027777777777777,0.0,0.0
5.978507533021,135.0,0.0013679890560875513,1.0,1.0,2.4444444444444446,0.0,0.0
7.957015066042,73.0,0.0013679890560875513,1.0,1.0,2.454861111111111,0.0,0.0
7.957015066042,74.997741384136,0.0013679890560875513,1.0,1.0,2.4340277777777777,0.0,0.0
7.957015066042,76.995482768273,0.0013679890560875513,1.0,1.0,2.4444444444444446,0.0,0.0
7.957015066042,78.993224152409,0.0013679890560875513,1.0,1.0,2.4305555555555554,0.0,0.0
7.957015066042,80.990965536546,0.0013679890560875513,1.0,1.0,2.4444444444444446,0.0,0.0
7.957015066042,82.988706920682,0.0013679890560875513,1.0,1.0,2.4270833333333335,0.0,0.0
7.957015066042,84.986448304818,0.0013679890560875513,1.0,1.0,2.451388888888889,0.0,0.0
7.957015066042,86.984189688955,0.0013679890560875513,1.0,1.0,2.4479166666666665,0.0,0.0
7.957015066042,88.981931073091,0.0013679890560875513,1.0,1.0,2.4305555555555554,0.0,0.0
7.957015066042,90.979672457227,0.0013679890560875513,1.0,1.0,2.46875,0.0,0.0
7.957015066042,92.977413841364,0.0013679890560875513,1.0,1.0,2.4375,0.0,0.0
7.957015066042,94.9751552255,0.0013679890560875513,1.0,1.0,2.4131944444444446,0.0,0.0
7.957015066042,96.972896609636,0.0013679890560875513,1.0,1.0,2.451388888888889,0.0,0.0
7.957015066042,98.970637993773,0.0013679890560875513,1.0,1.0,2.4340277777777777,0.0,0.0
7.957015066042,100.968379377909,0.0013679890560875513,1.0,1.0,2.4340277777777777,0.0,0.0
7.957015066042,102.966120762046,0.0013679890560875513,1.0,1.0,2.4652777777777777,0.0,0.0
7.957015066042,104.963862146182,0.0013679890560875513,1.0,1.0,2.4375,0.0,0.0
7.957015066042,106.961603530318,0.0013679890560875513,1.0,1.0,2.4270833333333335,0.0,0.0
7.957015066042,108.959344914455,0.0013679890560875513,1.0,1.0,2.4583333333333335,0.0,0.0
7.957015066042,110.957086298591,0.0013679890560875513,1.0,1.0,2.4340277777777777,0.0,0.0
7.957015066042,112.954827682728,0.0013679890560875513,1.0,1.0,2.4305555555555554,0.0,0.0
7.957015066042,114.952569066864,0.0013679890560875513,1.0,1.0,2.4722222222222223,0.0,0.0
7.957015066042,116.950310451,0.0013679890560875513,1.0,1.0,2.4166666666666665,0.0,0.0
7.957015066042,118.948051835137,0.0013679890560875513,1.0,1.0,2.423611111111111,0.0,0.0
7.957015066042,120.945793219273,0.0013679890560875513,1.0,1.0,2.4583333333333335,0.0,0.0
7.957015066042,122.943534603409,0.0013679890560875513,1.0,1.0,2.4340277777777777,0.0,0.0
7.957015066042,124.941275987546,0.0013679890560875513,1.0,1.0,2.4409722222222223,0.0,0.0
7.957015066042,126.939017371682,0.0013679890560875513,1.0,1.0,2.451388888888889,0.0,0.0
7.957015066042,128.936758755819,0.0013679890560875513,1.0,1.0,2.4097222222222223,0.0,0.0
7.957015066042,130.934500139955,0.0013679890560875513,1.0,1.0,2.423611111111111,0.0,0.0
7.957015066042,132.932241524091,0.0013679890560875513,1.0,1.0,2.482638888888889,0.0,0.0
7.957015066042,134.929982908228,0.0013679890560875513,1.0,1.0,2.4305555555555554,0.0,0.0
