ground_index,latitude_deg,longitude_deg,minimum_visible_satellites,mean_visible_satellites,maximum_visible_satellites,mean_minimum_slant_distance_km
1886,33.0,132.0,2,3.423611111111111,5,595.1666034373097
1887,33.0,133.0,2,3.4027777777777777,5,595.0156413959631
1888,33.0,134.0,2,3.4097222222222223,5,595.0365401458897
1889,33.0,135.0,2,3.4027777777777777,5,595.2042036868799
1890,34.0,73.0,2,3.5034722222222223,5,594.0420102875704
1891,34.0,74.0,2,3.5,5,594.0889476338572
1892,34.0,75.0,2,3.53125,5,594.0293210041641
1893,34.0,76.0,2,3.517361111111111,5,593.651561580031
1894,34.0,77.0,2,3.5,5,593.5617764705611
1895,34.0,78.0,2,3.4930555555555554,5,593.671148206553
1896,34.0,79.0,2,3.5104166666666665,5,593.9204170074881
1897,34.0,80.0,2,3.4965277777777777,5,593.9479586483881
1898,34.0,81.0,2,3.5347222222222223,5,593.8009188650767
1899,34.0,82.0,2,3.53125,5,593.7178959160794
1900,34.0,83.0,2,3.53125,5,593.6658049143825
1901,34.0,84.0,2,3.5069444444444446,5,593.6305170426706
1902,34.0,85.0,2,3.5,5,593.6918699035164
1903,34.0,86.0,2,3.5034722222222223,5,593.7805960253922
1904,34.0,87.0,2,3.545138888888889,5,593.9627635766079
