plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
7,38,50.331343634531606,66.594136750965,340.03481416048146,28,550.0
7,39,50.331343634531606,66.594136750965,347.8609011170032,28,550.0
7,40,50.331343634531606,66.594136750965,355.68698807352496,28,550.0
7,41,50.331343634531606,66.594136750965,3.513075030046707,28,550.0
7,42,50.331343634531606,66.594136750965,11.339161986568456,28,550.0
7,43,50.331343634531606,66.594136750965,19.16524894309015,28,550.0
7,44,50.331343634531606,66.594136750965,26.99133589961184,28,550.0
7,45,50.331343634531606,66.594136750965,34.817422856133646,28,550.0
8,0,50.331343634531606,75.594136750965,48.12177068222058,28,550.0
8,1,50.331343634531606,75.594136750965,55.94785763874231,28,550.0
8,2,50.331343634531606,75.594136750965,63.77394459526406,28,550.0
8,3,50.331343634531606,75.594136750965,71.6000315517858,28,550.0
8,4,50.331343634531606,75.594136750965,79.42611850830754,28,550.0
8,5,50.331343634531606,75.594136750965,87.25220546482927,28,550.0
8,6,50.331343634531606,75.594136750965,95.07829242135101,28,550.0
8,7,50.331343634531606,75.594136750965,102.90437937787274,28,550.0
8,8,50.331343634531606,75.594136750965,110.73046633439448,28,550.0
8,9,50.331343634531606,75.594136750965,118.55655329091621,28,550.0
8,10,50.331343634531606,75.594136750965,126.38264024743798,28,550.0
8,11,50.331343634531606,75.594136750965,134.20872720395968,28,550.0
8,12,50.331343634531606,75.594136750965,142.03481416048146,28,550.0
8,13,50.331343634531606,75.594136750965,149.86090111700318,28,550.0
8,14,50.331343634531606,75.594136750965,157.68698807352493,28,550.0
8,15,50.331343634531606,75.594136750965,165.51307503004665,28,550.0
8,16,50.331343634531606,75.594136750965,173.3391619865684,28,550.0
8,17,50.331343634531606,75.594136750965,181.16524894309015,28,550.0
8,18,50.331343634531606,75.594136750965,188.99133589961187,28,550.0
8,19,50.331343634531606,75.594136750965,196.8174228561336,28,550.0
8,20,50.331343634531606,75.594136750965,204.64350981265537,28,550.0
8,21,50.331343634531606,75.594136750965,212.4695967691771,28,550.0
8,22,50.331343634531606,75.594136750965,220.2956837256988,28,550.0
8,23,50.331343634531606,75.594136750965,228.12177068222056,28,550.0
8,24,50.331343634531606,75.594136750965,235.94785763874233,28,550.0
8,25,50.331343634531606,75.594136750965,243.77394459526408,28,550.0
8,26,50.331343634531606,75.594136750965,251.6000315517858,28,550.0
8,27,50.331343634531606,75.594136750965,259.4261185083075,28,550.0
8,28,50.331343634531606,75.594136750965,267.2522054648293,28,550.0
8,29,50.331343634531606,75.594136750965,275.078292421351,28,550.0
8,30,50.331343634531606,75.594136750965,282.9043793778728,28,550.0
8,31,50.331343634531606,75.594136750965,290.7304663343945,28,550.0
8,32,50.331343634531606,75.594136750965,298.55655329091627,28,550.0
8,33,50.331343634531606,75.594136750965,306.382640247438,28,550.0
8,34,50.331343634531606,75.594136750965,314.20872720395977,28,550.0
8,35,50.331343634531606,75.594136750965,322.0348141604815,28,550.0
8,36,50.331343634531606,75.594136750965,329.8609011170032,28,550.0
8,37,50.331343634531606,75.594136750965,337.68698807352496,28,550.0
8,38,50.331343634531606,75.594136750965,345.5130750300467,28,550.0
